"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2023-08-07","87.4","0.46","6.28","Chapman, Aroldis",672478,547973,,"foul",,,,,2,"Jordan Diaz called out on strikes.","R","R","L","OAK","TEX","S",,,1,1,2023,"-1.25","0.27","-0.09","2.72",,,649557,2,8,"Bot",,,,,595978,,,1.284778050464769,-127.26041046311093,-3.001512069847573,-13.792550851285867,27.11907129247688,-28.86904413222203,"3.21","1.56",170,"65.5",37,"89",2141,"7.3",717081,547973,595978,663993,543760,677649,608369,543257,665750,666969,"53.16",,,,,,,,70,3,"Slider",3,5,3,5,5,3,3,5,"Standard","Strategic",282,"0","-0.05"
"FF","2023-08-07","99.5","0.48","6.16","Chapman, Aroldis",672478,547973,,"blocked_ball",,,,,13,"Jordan Diaz called out on strikes.","R","R","L","OAK","TEX","B",,,0,1,2023,"0.15","1.41","-0.73","0.71",,,649557,2,8,"Bot",,,,,595978,,,-3.7182214871719044,-144.45416941451634,-13.055290273182411,2.8664948508468244,31.57352162666416,-9.643047352690381,"3.35","1.59",,,,"101.2",2370,"7.2",717081,547973,595978,663993,543760,677649,608369,543257,665750,666969,"53.29",,,,,,,,70,2,"4-Seam Fastball",3,5,3,5,5,3,3,5,"Standard","Strategic",156,"0","0.021"
"FS","2023-08-07","88","0.47","6.15","Chapman, Aroldis",672478,547973,,"swinging_strike",,,,,8,"Jordan Diaz called out on strikes.","R","R","L","OAK","TEX","S",,,0,0,2023,"-0.26","0.22","0.13","1.45",,,649557,2,8,"Bot",,,,,595978,,,-0.2928267478899676,-128.16506489677633,-5.8740689891334625,-2.7697304219376133,26.867010330443765,-28.695631136268588,"3.21","1.56",,,,"89.8",1119,"7.4",717081,547973,595978,663993,543760,677649,608369,543257,665750,666969,"53.13",,,,,,,,70,1,"Split-Finger",3,5,3,5,5,3,3,5,"Standard","Strategic",165,"0","-0.038"
"SI","2023-08-07","99.4","0.39","6.22","Chapman, Aroldis",667670,547973,"strikeout","called_strike",,,,,6,"Brent Rooker called out on strikes.","R","R","L","OAK","TEX","S",2,,1,2,2023,"0.84","1.25","0.56","2.4",,,649557,1,8,"Bot",,,,,595978,,,-1.5420769238817582,-144.69853459434944,-8.15353497366823,12.210435311293548,31.08593829615976,-13.007954132180794,"3.58","1.67",,,,"101.3",2290,"7.1",717081,547973,595978,663993,543760,677649,608369,543257,665750,666969,"53.38",,,"0",1,0,0,,69,4,"Sinker",3,5,3,5,5,3,3,5,"Infield shade","Standard",159,"-0.054","-0.215"
"SL","2023-08-07","86.4","0.5","6.31","Chapman, Aroldis",667670,547973,,"called_strike",,,,,5,"Brent Rooker called out on strikes.","R","R","L","OAK","TEX","S",,,1,1,2023,"-1.16","0.54","0.01","2.82",,,649557,1,8,"Bot",,,,,595978,,,1.219729318207675,-125.90338525400597,-3.306258460195565,-12.602316185916884,24.0533845327313,-25.945050792119318,"3.58","1.64",,,,"88.4",2203,"7.3",717081,547973,595978,663993,543760,677649,608369,543257,665750,666969,"53.16",,,,,,,,69,3,"Slider",3,5,3,5,5,3,3,5,"Infield shade","Standard",269,"0","-0.065"
"FF","2023-08-07","96.5","0.37","6.1","Chapman, Aroldis",667670,547973,,"called_strike",,,,,9,"Brent Rooker called out on strikes.","R","R","L","OAK","TEX","S",,,1,0,2023,"0.42","1.52","0.3","1.8",,,649557,1,8,"Bot",,,,,595978,,,-1.1389949484352409,-140.3483757863728,-9.499327418724219,5.797391435149927,29.64132761460034,-10.124091566280626,"3.51","1.71",,,,"98.2",2305,"7.1",717081,547973,595978,663993,543760,677649,608369,543257,665750,666969,"53.37",,,,,,,,69,2,"4-Seam Fastball",3,5,3,5,5,3,3,5,"Infield shade","Standard",148,"0","-0.062"
"FF","2023-08-07","97.4","0.45","6.08","Chapman, Aroldis",667670,547973,,"ball",,,,,13,"Brent Rooker called out on strikes.","R","R","L","OAK","TEX","B",,,0,0,2023,"0.42","1.37","-0.67","0.76",,,649557,1,8,"Bot",,,,,595978,,,-4.0388819118599155,-141.38994322402903,-12.116048527067532,6.4457040209341105,29.371843830644707,-11.341806426042773,"3.54","1.71",,,,"99.2",2194,"7.2",717081,547973,595978,663993,543760,677649,608369,543257,665750,666969,"53.3",,,,,,,,69,1,"4-Seam Fastball",3,5,3,5,5,3,3,5,"Standard","Standard",150,"0","0.042"
"FF","2023-08-07","94","0.51","6.17","Chapman, Aroldis",649557,547973,"walk","ball",,,,,13,"Aledmys Diaz walks.","R","R","L","OAK","TEX","B",,,3,0,2023,"0.07","1.52","-2.85","-0.59",,,,1,8,"Bot",,,,,595978,,,-8.968502938322327,-135.76959351681984,-15.239591338647758,2.9348702449687365,30.805749551630203,-10.001355149700546,"3.58","1.67",,,,"94.6",2149,"7.1",717081,547973,595978,663993,543760,677649,608369,543257,665750,666969,"53.38",,,"0.7",1,0,0,,68,4,"4-Seam Fastball",3,5,3,5,5,3,3,5,"Infield shade","Strategic",158,"0.052","0.109"
"SL","2023-08-07","86.1","0.17","6.28","Chapman, Aroldis",649557,547973,,"ball",,,,,3,"Aledmys Diaz walks.","R","R","L","OAK","TEX","B",,,2,0,2023,"-0.81","0.52","0.47","3.67",,,,1,8,"Bot",,,,,595978,,,2.412073905680712,-125.41993777503751,-1.043882157391592,-9.021070386987219,24.638128939667475,-26.7250448568945,"3.58","1.67",,,,"87.7",2228,"7.2",717081,547973,595978,663993,543760,677649,608369,543257,665750,666969,"53.32",,,,,,,,68,3,"Slider",3,5,3,5,5,3,3,5,"Infield shade","Strategic",271,"0","0.09"
"SL","2023-08-07","87.7","0.45","6.2","Chapman, Aroldis",649557,547973,,"ball",,,,,12,"Aledmys Diaz walks.","R","R","L","OAK","TEX","B",,,1,0,2023,"-0.62","0.59","1.04","2.94",,,,1,8,"Bot",,,,,595978,,,2.7471810226453974,-127.78379343562571,-3.0947381411294184,-7.3598214544006035,24.165862578220825,-25.310208115015513,"3.51","1.67",,,,"89.7",2184,"7.3",717081,547973,595978,663993,543760,677649,608369,543257,665750,666969,"53.24",,,,,,,,68,2,"Slider",3,5,3,5,5,3,3,5,"Infield shade","Strategic",264,"0","0.042"
"FS","2023-08-07","89.3","0.52","6.17","Chapman, Aroldis",649557,547973,,"ball",,,,,12,"Aledmys Diaz walks.","R","R","L","OAK","TEX","B",,,0,0,2023,"-0.24","0.13","1.21","3.98",,,,1,8,"Bot",,,,,595978,,,2.2342287273140466,-130.08002725479543,0.315622637683006,-3.1577944261305304,25.527794868208233,-30.943137685703,"3.58","1.67",,,,"91",1049,"7.1",717081,547973,595978,663993,543760,677649,608369,543257,665750,666969,"53.38",,,,,,,,68,1,"Split-Finger",3,5,3,5,5,3,3,5,"Infield shade","Strategic",5,"0","0.025"
"SL","2023-08-07","90","0.3","6.38","Chapman, Aroldis",680869,547973,"strikeout","swinging_strike",,,,,6,"Zack Gelof strikes out swinging.","R","R","L","OAK","TEX","S",2,,1,2,2023,"-0.94","0.34","0.62","2.52",,,,0,8,"Bot",,,,,595978,,,2.810006395725843,-131.0289980199059,-4.379414857792847,-11.387008720733816,27.53932915207453,-27.534309750641892,"3.34","1.56",,,,"91.1",2246,"6.9",717081,547973,595978,663993,543760,677649,608369,543257,665750,666969,"53.6",,,"0",1,0,0,,67,6,"Slider",3,5,3,5,5,3,3,5,"Infield shade","Standard",282,"-0.041","-0.173"
"SI","2023-08-07","102.1","0.17","6.2","Chapman, Aroldis",680869,547973,,"ball",,,,,14,"Zack Gelof strikes out swinging.","R","R","L","OAK","TEX","B",,,0,2,2023,"1.17","1.21","0.74","1.4",,,,0,8,"Bot",,,,,595978,,,-1.2513981709207367,-148.27388184280346,-11.18599360323159,17.435779273127316,39.414593057918616,-11.71633147153995,"3.35","1.56",,,,"102.6",2299,"6.9",717081,547973,595978,663993,543760,677649,608369,543257,665750,666969,"53.56",,,,,,,,67,5,"Sinker",3,5,3,5,5,3,3,5,"Infield shade","Standard",161,"0","0.022"
"SI","2023-08-07","100.4","0.25","6.26","Chapman, Aroldis",680869,547973,,"foul",,,,,4,"Zack Gelof strikes out swinging.","R","R","L","OAK","TEX","S",,,0,2,2023,"0.92","1.12","-0.29","2.65",,,,0,8,"Bot",,,,,595978,,,-3.7475113203300485,-146.08166076829514,-7.38765495428193,14.121498430434952,34.684461781464044,-14.555304521184583,"3.82","1.84",218,"90.6",62,"101.7",2191,"7",717081,547973,595978,663993,543760,677649,608369,543257,665750,666969,"53.47",,,,,,,,67,4,"Sinker",3,5,3,5,5,3,3,5,"Infield shade","Standard",160,"0","0"
"SI","2023-08-07","99.7","0.43","6.22","Chapman, Aroldis",680869,547973,,"foul",,,,,3,"Zack Gelof strikes out swinging.","R","R","L","OAK","TEX","S",,,0,2,2023,"1.05","1.13","0.8","3.24",,,,0,8,"Bot",,,,,595978,,,-1.4526414733203967,-145.2407199769041,-5.546310486629316,15.151455252784272,33.71717711075056,-15.117599489538675,"3.82","1.84",,,,"101.1",2232,"7",717081,547973,595978,663993,543760,677649,608369,543257,665750,666969,"53.53",,,,,,,,67,3,"Sinker",3,5,3,5,5,3,3,5,"Infield shade","Standard",163,"0","0"
"FF","2023-08-07","97.5","0.39","6.2","Chapman, Aroldis",680869,547973,,"called_strike",,,,,8,"Zack Gelof strikes out swinging.","R","R","L","OAK","TEX","S",,,0,1,2023,"0.21","1.56","-0.05","1.8",,,,0,8,"Bot",,,,,595978,,,-1.707201058068677,-141.70606103661657,-10.036546947687356,3.2717684202162056,33.44596367924617,-8.99288974394474,"3.38","1.52",,,,"98.8",2278,"7.2",717081,547973,595978,663993,543760,677649,608369,543257,665750,666969,"53.32",,,,,,,,67,2,"4-Seam Fastball",3,5,3,5,5,3,3,5,"Infield shade","Standard",154,"0","-0.049"
"FF","2023-08-07","96.3","0.37","6.19","Chapman, Aroldis",680869,547973,,"called_strike",,,,,3,"Zack Gelof strikes out swinging.","R","R","L","OAK","TEX","S",,,0,0,2023,"0.13","1.49","0.6","3.03",,,,0,8,"Bot",,,,,595978,,,0.32516350331324506,-140.18187072242023,-6.269488905725187,1.6705522122667773,33.3226397224208,-11.290387025121131,"3.45","1.45",,,,"97.4",2247,"7",717081,547973,595978,663993,543760,677649,608369,543257,665750,666969,"53.51",,,,,,,,67,1,"4-Seam Fastball",3,5,3,5,5,3,3,5,"Infield shade","Standard",154,"0","-0.038"
"FS","2023-08-05","94.5","0.65","6.06","Chapman, Aroldis",650333,547973,"field_out","hit_into_play",,,,,7,"Luis Arraez grounds out softly to first baseman Nathaniel Lowe.","R","L","L","TEX","MIA","X",3,"ground_ball",0,0,2023,"0.87","0.71","-0.55","1.62",,542932,660821,2,8,"Top",150.83,168.93,,,595978,,,-5.165989055886013,-137.26937779822634,-7.550006413276237,12.140399341862045,32.77503936817842,-21.64563960662533,"3.14","1.48",2,"57.8",-41,"96",1600,"7.4",717124,547973,595978,663993,543760,673962,608369,608671,665750,666969,"53.05",0.126,0.113,"0",1,0,0,1,72,1,"Split-Finger",8,6,6,8,6,8,6,8,"Standard","Standard",150,"0.069","-0.472"
"SL","2023-08-05","87.3","0.43","6.27","Chapman, Aroldis",541645,547973,"strikeout","called_strike",,,,,9,"Avisail Garcia called out on strikes.","R","R","L","TEX","MIA","S",2,,3,2,2023,"-0.88","0.6","0.65","1.89",,542932,660821,1,8,"Top",,,,,595978,,,2.3969147352989184,-127.07599640270203,-5.723534104673326,-9.993360368903167,26.170834612454396,-24.707326984691058,"3.37","1.73",,,,"89.1",2382,"7.4",717124,547973,595978,663993,543760,673962,608369,608671,665750,666969,"53.11",,,"0",1,0,0,,71,6,"Slider",8,6,6,8,6,8,6,8,"Standard","Standard",288,"0.078","-0.512"
"SL","2023-08-05","87.9","0.5","6.32","Chapman, Aroldis",541645,547973,,"called_strike",,,,,6,"Avisail Garcia called out on strikes.","R","R","L","TEX","MIA","S",,,3,1,2023,"-0.79","0.24","0.82","2.56",,542932,660821,1,8,"Top",,,,,595978,,,2.453907685872861,-127.93354399685792,-3.5218473504020325,-9.21351312671489,27.84751674427747,-29.021126556118304,"3.39","1.73",,,,"89",2265,"7.1",717124,547973,595978,663993,543760,673962,608369,608671,665750,666969,"53.4",,,,,,,,71,5,"Slider",8,6,6,8,6,8,6,8,"Standard","Standard",287,"0","-0.217"
"SL","2023-08-05","88","0.21","6.21","Chapman, Aroldis",541645,547973,,"blocked_ball",,,,,13,"Avisail Garcia called out on strikes.","R","R","L","TEX","MIA","B",,,2,1,2023,"-0.31","0.59","-0.25","0.44",,542932,660821,1,8,"Top",,,,,595978,,,-0.47108788977162924,-127.89064845525164,-9.239110835003174,-3.3312244584497455,26.92592707175318,-24.01140931312903,"3.36","1.73",,,,"89.6",2315,"7.4",717124,547973,595978,663993,543760,673962,608369,608671,665750,666969,"53.14",,,,,,,,71,4,"Slider",8,6,6,8,6,8,6,8,"Standard","Standard",272,"0","0.201"
"FS","2023-08-05","90.9","0.52","6.19","Chapman, Aroldis",541645,547973,,"ball",,,,,12,"Avisail Garcia called out on strikes.","R","R","L","TEX","MIA","B",,,1,1,2023,"0.05","0.51","0.83","3.08",,542932,660821,1,8,"Top",,,,,595978,,,0.6887945586468573,-132.39414389220912,-2.985584890936466,0.4325573753201536,31.05233070182398,-25.699274861896992,"3.37","1.73",,,,"91.9",883,"7.1",717124,547973,595978,663993,543760,673962,608369,608671,665750,666969,"53.41",,,,,,,,71,3,"Split-Finger",8,6,6,8,6,8,6,8,"Standard","Standard",147,"0","0.076"
"FF","2023-08-05","98.8","0.49","6.16","Chapman, Aroldis",541645,547973,,"swinging_strike",,,,,3,"Avisail Garcia called out on strikes.","R","R","L","TEX","MIA","S",,,1,0,2023,"0.46","1.38","0.63","3.36",,542932,660821,1,8,"Top",,,,,595978,,,-0.6945959027675404,-143.81770763571427,-5.447247407103094,6.4834434814375514,36.02477607133857,-12.02862151891861,"3.37","1.73",,,,"100.1",2328,"7.1",717124,547973,595978,663993,543760,673962,608369,608671,665750,666969,"53.35",,,,,,,,71,2,"4-Seam Fastball",8,6,6,8,6,8,6,8,"Standard","Standard",154,"0","-0.1"
"FF","2023-08-05","100.8","0.49","6.09","Chapman, Aroldis",541645,547973,,"ball",,,,,13,"Avisail Garcia called out on strikes.","R","R","L","TEX","MIA","B",,,0,0,2023,"0.34","1.45","-0.95","1.43",,542932,660821,1,8,"Top",,,,,595978,,,-4.935529208684049,-146.31586599694654,-11.235760306035365,6.0963019373428535,34.87583139125439,-8.828174389950341,"3.3","1.73",,,,"102.6",2428,"7.4",717124,547973,595978,663993,543760,673962,608369,608671,665750,666969,"53.09",,,,,,,,71,1,"4-Seam Fastball",8,6,6,8,6,8,6,8,"Standard","Standard",152,"0","0.082"
"SL","2023-08-05","88.5","0.33","6.32","Chapman, Aroldis",663743,547973,"strikeout","called_strike",,,,,8,"Nick Fortes called out on strikes.","R","R","L","TEX","MIA","S",2,,2,2,2023,"-0.2","0.83","0.21","1.98",,542932,660821,0,8,"Top",,,,,595978,,,0.15006047546512724,-128.76077239777902,-6.319080217155731,-2.2896717130243167,27.923941942239725,-21.844755447024884,"3.16","1.52",,,,"89.8",2268,"7.2",717124,547973,595978,663993,543760,673962,608369,608671,665750,666969,"53.31",,,"0",1,0,0,,70,5,"Slider",8,6,6,8,6,8,6,8,"Standard","Standard",275,"0.093","-0.412"
"SI","2023-08-05","100.8","0.38","6.15","Chapman, Aroldis",663743,547973,,"blocked_ball",,,,,13,"Nick Fortes called out on strikes.","R","R","L","TEX","MIA","B",,,1,2,2023,"1.03","1.46","-0.38","0.42",,542932,660821,0,8,"Top",,,,,595978,,,-4.652204736142339,-146.12364291101537,-14.18910145559614,15.902844619582957,33.64727423738056,-8.1564936572778,"3.15","1.52",,,,"102.1",2509,"7.1",717124,547973,595978,663993,543760,673962,608369,608671,665750,666969,"53.38",,,,,,,,70,4,"Sinker",8,6,6,8,6,8,6,8,"Standard","Standard",160,"0","0.07"
"SI","2023-08-05","101.9","0.43","6.24","Chapman, Aroldis",663743,547973,,"ball",,,,,14,"Nick Fortes called out on strikes.","R","R","L","TEX","MIA","B",,,0,2,2023,"1.11","1.4","0.92","1.17",,542932,660821,0,8,"Top",,,,,595978,,,-1.3115904865492234,-147.90088944252437,-12.450531465508682,16.53064504482319,35.63359810734251,-8.778599072981237,"3.16","1.52",,,,"103.2",2524,"7.1",717124,547973,595978,663993,543760,673962,608369,608671,665750,666969,"53.37",,,,,,,,70,3,"Sinker",8,6,6,8,6,8,6,8,"Standard","Standard",164,"0","0.051"
"FF","2023-08-05","100","0.6","6.08","Chapman, Aroldis",663743,547973,,"called_strike",,,,,7,"Nick Fortes called out on strikes.","R","R","L","TEX","MIA","S",,,0,1,2023,"0.36","1.67","-0.63","1.71",,542932,660821,0,8,"Top",,,,,595978,,,-4.3047312021894815,-145.19441935191526,-10.795000445880078,6.038048362507496,33.32924382215611,-6.182985232938681,"3.22","1.52",,,,"101.6",2522,"7.2",717124,547973,595978,663993,543760,673962,608369,608671,665750,666969,"53.26",,,,,,,,70,2,"4-Seam Fastball",8,6,6,8,6,8,6,8,"Standard","Standard",155,"0","-0.135"
"FF","2023-08-05","99","0.49","6.21","Chapman, Aroldis",663743,547973,,"foul",,,,,12,"Nick Fortes called out on strikes.","R","R","L","TEX","MIA","S",,,0,0,2023,"0.42","1.45","0.08","3.94",,542932,660821,0,8,"Top",,,,,595978,,,-2.133373542463055,-144.2033353520002,-4.241734082578432,6.307064387759469,33.7951484936249,-11.115560820054766,"3.2","1.52",233,"78.8",51,"100.4",2426,"7",717124,547973,595978,663993,543760,673962,608369,608671,665750,666969,"53.5",,,,,,,,70,1,"4-Seam Fastball",8,6,6,8,6,8,6,8,"Standard","Standard",156,"0","-0.097"
"SL","2023-08-05","86.5","0.57","6.17","Chapman, Aroldis",660821,547973,"single","hit_into_play",,,,,5,"Jesus Sanchez singles on a sharp line drive to right fielder Adolis Garcia.   Jon Berti to 2nd.","R","L","L","TEX","MIA","X",9,"line_drive",0,0,2023,"-0.76","0.11","0.13","2.54",,,542932,0,8,"Top",183.75,120.38,,,595978,,,0.5156773034232731,-125.9835173062222,-2.7156777063817197,-8.183636236221375,25.302488850909178,-30.652173000184735,"3.49","1.67",169,"110.1",7,"87.7",2356,"7",717124,547973,595978,663993,543760,673962,608369,608671,665750,666969,"53.54",0.709,0.675,"0.9",1,1,0,4,69,1,"Slider",8,6,6,8,6,8,6,8,"Standard","Standard",279,"-0.102","0.678"
"SL","2023-08-05","86.9","0.5","6.24","Chapman, Aroldis",542932,547973,"single","hit_into_play",,,,,5,"Jon Berti singles on a line drive to center fielder Leody Taveras.","R","R","L","TEX","MIA","X",8,"line_drive",1,1,2023,"-0.61","0.41","0.14","2.6",,,,0,8,"Top",152.68,92.86,,,595978,,,0.38461647275319105,-126.59055250971733,-3.4479073082769536,-6.687282326908809,24.637881409152513,-27.257561369706703,"3.35","1.53",207,"95.9",10,"88.3",2354,"7",717124,547973,595978,663993,543760,673962,608369,608671,665750,666969,"53.48",0.731,0.663,"0.9",1,1,0,4,68,3,"Slider",8,6,6,8,6,8,6,8,"Standard","Standard",274,"-0.066","0.398"
"FF","2023-08-05","98.3","0.39","6.19","Chapman, Aroldis",542932,547973,,"ball",,,,,14,"Jon Berti singles on a line drive to center fielder Leody Taveras.","R","R","L","TEX","MIA","B",,,0,1,2023,"0.42","1.55","0.38","1.06",,,,0,8,"Top",,,,,595978,,,-0.9970278974437463,-142.78128917909626,-12.133729268944922,5.9449408923582805,30.68125084986366,-8.398605857405036,"3.32","1.53",,,,"99.3",2366,"6.8",717124,547973,595978,663993,543760,673962,608369,608671,665750,666969,"53.69",,,,,,,,68,2,"4-Seam Fastball",8,6,6,8,6,8,6,8,"Standard","Standard",152,"0","0.028"
"FF","2023-08-05","98.5","0.47","6.17","Chapman, Aroldis",542932,547973,,"called_strike",,,,,1,"Jon Berti singles on a line drive to center fielder Leody Taveras.","R","R","L","TEX","MIA","S",,,0,0,2023,"0.54","1.6","-0.63","3.49",,,,0,8,"Top",,,,,595978,,,-4.3145807488850165,-143.39639647392247,-5.630055453456503,8.424692987832815,32.12460011485767,-9.019844496772473,"3.38","1.62",,,,"100",2431,"7",717124,547973,595978,663993,543760,673962,608369,608671,665750,666969,"53.49",,,,,,,,68,1,"4-Seam Fastball",8,6,6,8,6,8,6,8,"Standard","Standard",156,"0","-0.038"
"FF","2023-08-03","99","0.55","5.98","Chapman, Aroldis",650391,547973,"field_out","hit_into_play",,,,,7,"Eloy Jimenez grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe.","R","R","L","TEX","CWS","X",5,"ground_ball",1,1,2023,"0.41","1.21","-0.67","1.8",660162,,572204,2,8,"Top",101.89,165.15,,,641598,,,-4.340613072667088,-143.97702512921694,-8.959383694758973,6.674741737333291,31.775080107674096,-13.462023209827251,"3.45","1.64",2,"92.1",-43,"100.7",2380,"7.1",717149,547973,641598,663993,543760,673962,677649,608671,665750,666969,"53.37",0.077,0.078,"0",1,0,0,2,64,3,"4-Seam Fastball",4,3,3,4,3,4,3,4,"Standard","Standard",158,"0.119","-0.507"
"SL","2023-08-03","89.2","0.41","6.2","Chapman, Aroldis",650391,547973,,"blocked_ball",,,,,13,"Eloy Jimenez grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe.","R","R","L","TEX","CWS","B",,,0,1,2023,"-0.91","0.17","-1.33","0.22",660162,,572204,2,8,"Top",,,,,641598,,,-2.401732223058303,-129.71161352589476,-9.126935963804492,-9.760898514235405,28.453572705783564,-28.49777633662408,"3.38","1.64",,,,"90.4",2430,"7.2",717149,547973,641598,663993,543760,673962,677649,608671,665750,666969,"53.33",,,,,,,,64,2,"Slider",4,3,3,4,3,4,3,4,"Standard","Standard",300,"0","0.066"
"SL","2023-08-03","87","0.54","6.1","Chapman, Aroldis",650391,547973,,"swinging_strike",,,,,5,"Eloy Jimenez grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe.","R","R","L","TEX","CWS","S",,,0,0,2023,"-0.9","0.52","-0.21","2.76",660162,,572204,2,8,"Top",,,,,641598,,,0.04853654240988037,-126.6344545617595,-2.9360490115653377,-9.683577402028549,26.938581782561748,-26.17844911641059,"3.45","1.64",,,,"88.6",2350,"7.3",717149,547973,641598,663993,543760,673962,677649,608671,665750,666969,"53.16",,,,,,,,64,1,"Slider",4,3,3,4,3,4,3,4,"Standard","Standard",276,"0","-0.088"
"SL","2023-08-03","90.1","0.29","6.13","Chapman, Aroldis",572204,547973,"strikeout","swinging_strike",,,,,13,"Trayce Thompson strikes out swinging.   Yoan Moncada to 3rd.    Trayce Thompson to 1st.  Wild pitch by pitcher Aroldis Chapman.","R","R","L","TEX","CWS","S",,,3,2,2023,"-1.11","0.33","-0.66","0.75",,660162,,2,8,"Top",,,,,641598,,,0.006585236215704837,-131.054838285038,-8.186114745155452,-12.779037828292676,29.530781412003176,-26.819056018818586,"3.36","1.65",,,,"91.5",2316,"7.3",717149,547973,641598,663993,543760,673962,677649,608671,665750,666969,"53.2",,,"0.7",1,0,0,,63,6,"Slider",4,3,3,4,3,4,3,4,"Standard","Strategic",269,"-0.036","0.539"
"SI","2023-08-03","101.9","0.54","6.04","Chapman, Aroldis",572204,547973,,"ball",,,,,14,"Trayce Thompson strikes out swinging.   Yoan Moncada to 3rd.    Trayce Thompson to 1st.  Wild pitch by pitcher Aroldis Chapman.","R","R","L","TEX","CWS","B",,,2,2,2023,"1.25","1.33","0.23","0.54",,,660162,2,8,"Top",,,,,641598,,,-3.9277197324756803,-147.79423980337387,-13.540077304225527,19.191008967051186,35.25609128968982,-9.594781151491265,"3.3","1.65",,,,"103.3",2419,"7.2",717149,547973,641598,663993,543760,673962,677649,608671,665750,666969,"53.26",,,,,,,,63,5,"Sinker",4,3,3,4,3,4,3,4,"Infield shade","Strategic",156,"-0.025","0.055"
